curp ,idSucursal ,rfc ,nss,fechaNacimiento,fechadeIngreso,salario,antiguedad,edad
866802059984154502,55,8683904107864,239891416,1992/07/18,2021/04/01,5177.0,2021/12/31,27
535615073243129077,12,5490291352259,820044184,1984/12/30,2016/05/24,2591.8,2022/03/31,34
538852486042197117,42,0333727669976,137535379,1982/01/31,2020/10/04,2081.8,2022/04/15,23
480682707296612453,44,5322660483353,667713822,1984/04/06,2021/11/29,2864.3,2021/06/30,32
420877499865959498,62,6182037858906,080843063,2003/05/23,2018/06/25,5476.2,2022/03/02,22
873615365596751756,62,5372526347779,492890664,1986/01/12,2017/04/26,2155.0,2021/08/21,37
710264189255318721,20,7553276642289,684969319,1998/05/01,2018/06/16,5945.3,2022/06/07,34
797185644254272037,56,9914945611222,043373969,1990/05/12,2016/04/11,2065.5,2022/05/06,20
320101854595094788,40,0828035318460,037873785,1990/09/09,2019/05/08,2850.8,2022/03/09,25
134623938313828425,46,6079375845501,250438531,1996/09/23,2018/12/18,5910.8,2022/01/11,30
635007726608462021,25,6632431937645,846661951,2001/03/22,2017/10/08,4949.1,2021/07/01,34
292615553885777940,42,9483171677011,122614657,2000/03/17,2022/01/26,2850.8,2021/11/05,41
086807306941155601,59,5123046497179,860335802,2001/09/16,2018/11/08,4643.7,2021/12/07,42
677750354733821040,6,7255977065311,054431691,2001/10/01,2022/04/15,5639.5,2021/12/22,33
918379331675846277,48,1619162391905,946143907,2002/11/02,2018/08/11,4305.3,2022/02/05,30
995637917434440903,9,6041132791729,140395148,1998/05/29,2016/01/11,4251.9,2022/02/25,35
420489613952939881,53,1665316004732,074197496,1993/04/20,2019/11/05,4589.2,2022/01/16,28
345309279573520772,57,5987082121100,627882611,2002/08/14,2017/09/11,4908.0,2021/07/29,41
992399200159958086,35,0884382499685,799265847,1993/04/21,2016/10/20,5960.5,2021/12/20,42
699184520336787745,9,6194246286486,298815518,1990/11/07,2021/12/28,5194.7,2021/09/28,41
630572899167770179,22,0255990270514,347866832,1996/11/06,2017/08/12,3390.7,2022/04/13,35
454114967459421157,40,8093434130484,517864454,1996/03/14,2016/09/17,3099.4,2021/08/26,41
183458926751471444,29,2390195824014,081878808,2001/03/01,2021/12/30,4282.0,2021/10/29,25
273652812940848438,52,8426914203288,796321430,2000/10/16,2016/07/17,2973.6,2022/03/25,29
087243983214310072,3,4298667986609,087497783,1991/03/25,2019/08/17,2893.1,2022/03/02,42
149930915638146065,61,5664632983726,399783509,1993/01/22,2022/05/14,4235.0,2021/11/23,35
031303879147713795,66,8285846275020,149245024,2003/10/25,2018/06/27,3160.3,2021/12/12,37
620909559394791705,17,8547736144255,596530012,1990/05/24,2020/04/21,5403.2,2021/11/11,24
561214362381981035,8,5348738969930,262120619,2000/12/16,2017/06/18,2881.3,2022/01/11,37
804709999753038531,51,0338780055477,133686366,1983/08/05,2018/09/19,2696.2,2022/05/09,29
940381705141602847,37,6885083243261,016504165,1998/07/12,2016/06/27,2261.8,2021/12/17,35
667086853615511474,39,2039418927476,844232869,1982/09/20,2018/05/25,5264.6,2022/05/20,21
024745286458668834,23,5498207974591,437667259,1988/08/01,2021/01/19,2101.9,2021/10/04,20
616755691033553635,1,9838725533604,029695098,1982/05/07,2017/06/13,4857.3,2021/09/25,24
458676919808621793,50,2765395391002,869942481,2001/10/19,2021/08/07,3519.7,2022/01/18,26
046437143215842472,52,4678030457172,047588872,1992/07/02,2016/10/21,2572.7,2022/05/25,32
855337904263518447,39,2324113268760,434712507,1996/08/11,2017/11/13,2577.9,2022/04/21,26
846167424394659995,9,1290668794618,434428806,1983/10/20,2019/04/24,4178.6,2022/05/22,39
951975013923269069,33,5417762826369,076764315,1989/01/26,2021/11/24,2998.5,2021/07/11,39
093597136556587514,59,1944791027519,975794032,2001/05/09,2020/04/21,4881.2,2021/12/01,38
409441345592074379,16,7745977263625,991076979,1993/02/25,2020/10/25,3796.1,2021/10/07,31
858846649939652985,12,9327129182552,050577075,2002/07/29,2016/01/23,4668.7,2022/03/27,27
106303796180160999,38,3317616979936,317441884,1986/06/30,2019/05/27,3833.7,2021/08/24,21
638211001755037407,55,7452107458474,181106597,2001/04/01,2016/07/30,3624.3,2022/04/30,28
077599445939701107,12,7259148019290,492334049,1990/02/14,2018/05/25,2923.7,2021/09/22,36
541262123119764053,37,3398886709656,165662286,1988/01/31,2018/02/08,4370.6,2021/07/22,25
616085397645464326,54,2768521071035,901699903,1984/03/03,2019/06/08,4548.0,2021/07/09,32
910563067641397596,39,3620028186157,848655203,1987/04/25,2019/06/30,3359.8,2021/09/19,36
962901987425980710,53,3982210096703,376202976,2003/06/10,2016/03/22,3472.8,2022/05/30,30
644618359563259877,50,8021269253956,437360642,1993/01/17,2018/08/12,3655.8,2021/08/14,21
087904131902037686,23,2067202179053,620402106,1991/05/26,2020/06/17,2788.1,2021/10/31,38
492133692207103593,8,9233827610116,233411414,1982/10/18,2016/07/02,4149.9,2022/04/18,36
990316336099137346,54,8854422016614,120397093,1990/07/14,2020/04/14,5283.8,2021/12/08,39
467861029464180358,36,2826823693173,681567648,1997/06/14,2020/04/08,2121.5,2022/04/12,37
327068615941135167,33,2078919830653,307786895,1993/02/20,2021/09/05,5513.9,2022/06/13,20
301448764742404168,55,4333934101962,868984596,1988/02/15,2018/12/12,3879.1,2021/07/11,32
929438845707028156,10,6126474149242,359779525,1983/04/25,2016/07/10,4383.0,2022/03/07,30
324576775634564156,20,1532486249984,578602000,1988/08/07,2020/11/12,3886.7,2021/07/28,40
875384125860087698,33,4139671558727,160433520,2000/02/11,2018/10/02,5940.8,2021/08/04,38
498015899262551423,59,8233098229610,984161536,1980/05/01,2019/07/14,4635.9,2021/12/27,40
701065071417654916,9,5519978897373,042037024,2003/01/20,2016/05/17,5523.4,2021/11/12,27
108558148116080458,3,5942850761174,679935259,1981/12/11,2019/06/09,3995.8,2022/02/14,34
986043171436335233,9,7165540080078,822646892,1993/01/14,2016/08/04,3940.7,2021/11/18,20
559310765909455944,55,9080295938562,759498133,1988/10/02,2021/07/27,5549.9,2022/04/28,34
121993958162049781,22,3008014101187,853122304,1991/12/25,2018/05/13,2571.8,2021/08/14,28
970426593608265865,64,6957451648229,235598817,1991/04/17,2020/08/03,5446.7,2022/03/14,32
369696242201218778,5,9672009443692,125420562,2002/01/22,2020/03/03,5133.9,2022/05/08,34
129584267719492413,28,6858104401030,012681812,1985/03/14,2019/02/24,3389.4,2021/11/29,27
700458079335707271,17,9535241276811,394338791,1987/10/31,2021/10/14,2982.4,2022/06/11,25
930070141102560926,34,9732181346841,956725175,2001/04/01,2018/06/22,4146.9,2022/04/04,27
643339964052826623,29,8264163440146,387555971,1987/04/19,2019/06/30,3211.0,2022/05/02,40
087367839791031676,60,3232802992704,092124847,1994/12/23,2020/10/10,4528.0,2022/04/21,37
941820192928054221,63,4326546132389,879962824,1994/02/04,2018/02/10,2521.1,2022/04/05,21
379650911353406351,64,5289990770986,984903651,1993/04/01,2020/12/03,3412.7,2022/04/27,26
529506944657011788,11,7142386560633,062305609,1992/02/08,2016/04/23,4921.8,2022/03/03,28
401172971649143142,1,6989954283320,870484091,2000/12/21,2020/02/11,5853.6,2022/01/05,38
203690510152009424,18,8010309153773,739870162,1995/01/23,2020/05/01,3469.9,2022/03/02,29
309514262618864691,5,3109337979007,237889072,1994/01/06,2021/02/01,2491.1,2022/03/06,32
284519783716848349,2,7586308331287,268804641,1982/09/20,2021/11/02,3012.2,2022/06/02,37
260176464812602957,34,2481248720518,908476846,1986/03/13,2021/04/09,2222.0,2022/01/06,40
586524813459035951,32,0147471256562,329576685,1997/11/14,2021/11/12,3001.5,2022/03/18,30
572686399766109795,54,6640737752219,058736181,1995/10/01,2019/07/01,5132.8,2021/07/01,42
295805079599546438,20,7718537518826,580837222,1998/10/28,2017/08/23,5091.9,2022/06/03,33
455188379268375171,64,5754378856114,422540990,1990/12/24,2017/02/13,4814.6,2022/03/27,27
080284464306865043,34,9191490140881,581828603,2001/08/11,2018/02/09,5254.2,2021/12/01,33
541147233857320191,66,5336282338486,508042909,1989/02/02,2020/03/31,2674.3,2022/04/10,28
785846748734397388,10,3814424531042,917914399,1980/01/23,2019/11/05,2863.6,2021/07/24,32
458128631224165097,4,5088193276492,749631019,2003/11/30,2020/08/13,5601.3,2021/07/14,41
334235652977084088,59,3796644487645,935478660,1992/08/05,2020/05/30,2558.3,2021/09/28,23
683997085551927427,65,4005678551398,938520042,2002/07/25,2020/09/18,5278.3,2022/01/03,36
359451916584328297,16,8403001133994,803900196,1995/10/31,2017/02/21,5200.5,2021/12/02,36
904360649291380573,16,3556225923837,763965105,1995/10/16,2018/11/04,3832.2,2021/12/03,39
894322490575588242,33,7715821082999,242202044,1993/01/26,2017/11/24,5853.0,2022/01/09,38
773819621702944298,29,0223301270535,983166740,1981/01/09,2018/06/09,2457.6,2021/08/24,34
435192410803584690,38,6616231413435,435649711,1991/04/19,2018/02/12,2177.3,2021/08/28,33
347526750053867462,27,0031822103828,716322684,1990/08/14,2016/05/10,3070.1,2022/01/26,25
050670604579782451,53,9650985041863,212005999,1998/08/10,2017/12/23,3409.9,2022/04/23,37
160979646688440573,1,1337936831975,441377387,1992/02/28,2020/09/13,2716.7,2022/03/29,22
808780986544581553,41,4473454800374,235076158,1980/04/15,2020/03/27,5222.3,2022/03/04,21
338944233197864327,55,9042562636534,958193830,2001/08/16,2019/04/28,5261.2,2022/05/05,37
295180673263263218,26,5757969543463,205199590,1981/07/03,2017/07/17,5190.8,2021/11/29,34
013800519864192979,52,7168362566279,560276678,1993/09/05,2018/07/31,2852.7,2021/06/21,37
646333081418232172,46,0426910516605,568772875,2002/05/15,2020/07/28,3529.9,2021/09/05,36
348208061746256651,64,1742138586698,730549502,1983/11/11,2019/05/16,2948.9,2021/08/13,31
287424172277405030,62,2826399623920,967548129,1997/02/25,2020/03/05,2157.0,2021/09/25,22
320338493853816165,27,8180327501783,719819221,1984/08/05,2022/06/04,3670.6,2021/07/29,39
615267244098250091,18,8535068736069,837522290,1980/04/26,2021/02/05,2318.5,2022/04/22,36
183677377604729519,42,7828192249314,339859919,1986/08/07,2021/09/26,4228.7,2022/04/01,20
876108566511709803,44,0252905153796,076052278,1983/08/16,2016/05/26,5956.7,2021/12/09,39
385003456638909256,14,2430280221962,951791854,1991/09/14,2017/03/20,2085.3,2022/01/10,23
826940800803642137,11,2963321218425,125640292,1994/08/03,2019/11/22,2704.4,2021/10/30,27
055221831915006319,64,2803905886945,475308651,1984/06/30,2016/02/21,3267.2,2021/09/10,21
558657624093445387,39,2718867554136,725118322,1991/06/14,2020/02/21,3272.6,2021/09/17,21
